run,best,epoch,train_loss,train_acc,test_loss,test_acc
1,3,97,0.34088837240750974,0.9172413945198059,0.18725112080574036,0.949999988079071
1,3,98,0.4130077493878511,0.9103448390960693,0.41979482769966125,0.9166666865348816
1,3,99,0.2713810440439444,0.9034482836723328,0.2175014764070511,0.9333333373069763
1,3,100,0.2613981861907702,0.9241379499435425,0.6238303780555725,0.9166666865348816
1,3,101,0.20238895237875673,0.9379310607910156,0.21845729649066925,0.9166666865348816
1,3,102,0.25610600182643306,0.9275861978530884,0.31195154786109924,0.9333333373069763
1,3,103,0.3343318414229613,0.9068965315818787,0.4769545793533325,0.8999999761581421
1,3,104,0.2228050828517343,0.9275861978530884,0.369920551776886,0.9166666865348816
1,3,105,0.2670445094028345,0.9172413945198059,0.37540218234062195,0.9166666865348816
1,3,106,0.22777524819740883,0.9241379499435425,0.6925161480903625,0.8666666746139526
1,3,107,0.24283224793795782,0.9137930870056152,0.20902293920516968,0.9333333373069763
1,3,108,0.2793121628749829,0.931034505367279,0.2280748188495636,0.9166666865348816
1,3,109,0.3430305246550303,0.951724112033844,0.5399833917617798,0.8999999761581421
1,3,110,0.5208434663139857,0.9068965315818787,0.4162243902683258,0.8999999761581421
1,3,111,0.5499675474487818,0.8586207032203674,0.5921546220779419,0.8500000238418579
1,3,112,0.3441750402204119,0.8896551728248596,0.612653911113739,0.9166666865348816
1,3,113,0.3783736393715327,0.8896551728248596,0.23443078994750977,0.949999988079071
1,3,114,0.20752344853602922,0.931034505367279,0.6058577299118042,0.9333333373069763
1,3,115,0.26986847517008966,0.9241379499435425,0.5106704235076904,0.9166666865348816
1,3,116,0.33236416006604064,0.8896551728248596,0.4309534430503845,0.8999999761581421
1,3,117,0.31195245410960454,0.9379310607910156,0.56254643201828,0.9166666865348816
1,3,118,0.46727693281494653,0.882758617401123,0.5004839301109314,0.9166666865348816
1,3,119,0.2149036257312848,0.9413793087005615,0.37486690282821655,0.8666666746139526
1,3,120,0.19202849326225427,0.9172413945198059,0.24806253612041473,0.8999999761581421
1,3,121,0.16884250620988986,0.934482753276825,0.30119553208351135,0.8999999761581421
1,3,122,0.1763652998667497,0.9586206674575806,0.3793598413467407,0.9166666865348816
1,3,123,0.13059037637252074,0.9551724195480347,0.285365492105484,0.9333333373069763
1,3,124,0.17554851392140755,0.9413793087005615,0.3981643319129944,0.8999999761581421
1,3,125,0.16433179292541283,0.9482758641242981,0.42737358808517456,0.9166666865348816
1,3,126,0.15668973326683044,0.951724112033844,0.2760571837425232,0.8999999761581421
1,3,127,0.17101570190145418,0.9482758641242981,0.4162124991416931,0.9166666865348816
1,3,128,0.17797769491489118,0.9620689749717712,0.3845573365688324,0.9166666865348816
1,3,129,0.15951996884093836,0.951724112033844,0.5764651894569397,0.9166666865348816
1,3,130,0.14232815123306444,0.9482758641242981,0.4900813698768616,0.9166666865348816
1,3,131,0.14467767593809044,0.951724112033844,0.5163750052452087,0.9166666865348816
1,3,132,0.1588736067776783,0.9413793087005615,0.39120253920555115,0.9166666865348816
1,3,133,0.1458798500780876,0.951724112033844,0.5394195318222046,0.9333333373069763
1,3,134,0.1661188371766072,0.951724112033844,0.5406404733657837,0.9333333373069763
1,3,135,0.18265726214024022,0.9551724195480347,0.3908248841762543,0.9333333373069763
1,3,136,0.2004953619952385,0.9448275566101074,0.38689491152763367,0.9166666865348816
1,3,137,0.20604643440590456,0.9379310607910156,0.46553564071655273,0.9333333373069763
1,3,138,0.13700285489456013,0.9551724195480347,0.47809410095214844,0.9166666865348816
1,3,139,0.12366786511399998,0.9793103337287903,0.48079797625541687,0.9333333373069763
1,3,140,0.1157685648649931,0.9655172228813171,0.46042919158935547,0.9166666865348816
1,3,141,0.24460389808966562,0.9448275566101074,0.6803681254386902,0.8999999761581421
1,3,142,0.17201795690478042,0.9482758641242981,0.5035058259963989,0.9166666865348816
1,3,143,0.1454487186498367,0.9379310607910156,0.5276130437850952,0.9166666865348816
1,3,144,0.15745570547621285,0.9586206674575806,0.5056711435317993,0.9166666865348816
1,3,145,0.16392001364951844,0.9448275566101074,0.6695635318756104,0.9166666865348816
1,4,1,1.4149272441864014,0.22758620977401733,1.3351819515228271,0.3499999940395355
1,4,2,1.2520561951857347,0.38620689511299133,1.3130862712860107,0.44999998807907104
1,4,3,1.2614219463788545,0.4793103337287903,1.0092805624008179,0.75
1,4,4,0.9406866522935721,0.5965517163276672,0.8005503416061401,0.6833333373069763
1,4,5,0.7703861723152491,0.634482741355896,0.8072819113731384,0.7333333492279053
1,4,6,0.6704190344764636,0.7206896543502808,0.8748505115509033,0.7333333492279053
1,4,7,0.8648635469950162,0.6862068772315979,0.8623791933059692,0.9333333373069763
1,4,8,0.7312713196644416,0.751724123954773,1.2069281339645386,0.6833333373069763
1,4,9,0.602711980159466,0.8137931227684021,1.1125797033309937,0.75
1,4,10,0.7961664543702052,0.7172414064407349,0.8304110169410706,0.8333333134651184
1,4,11,0.5753407899576884,0.7793103456497192,0.9148269891738892,0.8833333253860474
1,4,12,0.6242809742689133,0.7793103456497192,0.844115138053894,0.8333333134651184
1,4,13,0.6149365030802213,0.8034482598304749,0.61693274974823,0.8333333134651184
1,4,14,0.6487870606092306,0.7758620977401733,0.730932354927063,0.8333333134651184
1,4,15,0.6669618487358093,0.7724137902259827,0.5677359104156494,0.8999999761581421
1,4,16,0.6493664085865021,0.800000011920929,0.6857337951660156,0.7833333611488342
1,4,17,0.502878372485821,0.8103448152542114,0.7236701250076294,0.9166666865348816
1,4,18,0.6460221042999854,0.800000011920929,0.5815064907073975,0.8500000238418579
1,4,19,0.4449713768867346,0.8379310369491577,0.6729359030723572,0.8666666746139526
1,4,20,0.46979609246437365,0.8275862336158752,0.5972161889076233,0.8999999761581421
1,4,21,0.43784976406739307,0.8689655065536499,0.5469966530799866,0.8999999761581421
1,4,22,0.38053199075735533,0.865517258644104,0.6638078093528748,0.8999999761581421
1,4,23,0.38617662397714764,0.8758620619773865,0.6007155179977417,0.9166666865348816
1,4,24,0.34911378759604234,0.8965517282485962,0.7070550322532654,0.8999999761581421
1,4,25,0.39461749906723315,0.8896551728248596,0.6526967287063599,0.9166666865348816
1,4,26,0.3515148122723286,0.8862069249153137,0.8453521728515625,0.8833333253860474
1,4,27,0.34758848353074145,0.8965517282485962,0.4816937744617462,0.9166666865348816
1,4,28,0.41592598591859525,0.8689655065536499,0.43849143385887146,0.9333333373069763
1,4,29,0.4322750179383617,0.8689655065536499,0.5400429964065552,0.9166666865348816
1,4,30,0.47243349139507,0.8586207032203674,0.5651311278343201,0.9166666865348816
1,4,31,0.3446946992323949,0.8793103694915771,0.7183008193969727,0.8666666746139526
1,4,32,0.41821849460785204,0.8482758402824402,0.5448688268661499,0.9166666865348816
1,4,33,0.4750077071098181,0.8413792848587036,0.602048933506012,0.9166666865348816
1,4,34,0.38973586375896746,0.8862069249153137,0.7421233057975769,0.9166666865348816
1,4,35,0.4012721868661734,0.8862069249153137,0.6686496138572693,0.9333333373069763
1,4,36,0.407500090504912,0.8482758402824402,0.7003983855247498,0.8666666746139526
1,4,37,0.3894214492577773,0.8793103694915771,0.7393302321434021,0.8999999761581421
1,4,38,0.36135969826808345,0.8862069249153137,0.5665410757064819,0.8833333253860474
1,4,39,0.4005754802089471,0.8620689511299133,0.6740469336509705,0.8999999761581421
1,4,40,0.5583897513838915,0.8689655065536499,0.6775286793708801,0.9166666865348816
1,4,41,0.3458839001563879,0.8517241477966309,0.5907509922981262,0.9166666865348816
1,4,42,0.4078330598198451,0.8896551728248596,0.840370237827301,0.8666666746139526
1,4,43,0.31957765038196856,0.8896551728248596,0.5984529256820679,0.9166666865348816
1,4,44,0.30017321155621457,0.9034482836723328,0.5347957015037537,0.9166666865348816
1,4,45,0.3639675837296706,0.8965517282485962,0.5960955023765564,0.8833333253860474
1,4,46,0.42041011727773225,0.8862069249153137,0.4783790707588196,0.9333333373069763
1,4,47,0.31473305778434646,0.8931034207344055,0.5243566036224365,0.9333333373069763
1,4,48,0.261368528008461,0.8999999761581421,0.5637834668159485,0.9333333373069763
1,4,49,0.4003750045712178,0.8999999761581421,0.5391221642494202,0.9166666865348816
1,4,50,0.2694650534540415,0.8896551728248596,0.5563588738441467,0.8999999761581421
1,4,51,0.36411796166346516,0.8620689511299133,0.8868934512138367,0.8833333253860474
1,4,52,0.24424475531738538,0.9137930870056152,0.8607036471366882,0.8999999761581421
1,4,53,0.2681498315471869,0.9206896424293518,0.6628915071487427,0.9333333373069763
1,4,54,0.5106073629397613,0.8724138140678406,0.4593375027179718,0.8666666746139526
1,4,55,0.38826022698329044,0.8620689511299133,0.7921560406684875,0.8833333253860474
1,4,56,0.3956424525150886,0.882758617401123,0.6867422461509705,0.8999999761581421
1,4,57,0.34251033572050243,0.8862069249153137,0.7112627029418945,0.8833333253860474
1,4,58,0.32296275125386625,0.9137930870056152,0.49698352813720703,0.8833333253860474
1,4,59,0.2841606645021014,0.8965517282485962,0.7477942705154419,0.9166666865348816
1,4,60,0.3642688204462712,0.8931034207344055,0.9053613543510437,0.9333333373069763
1,4,61,0.3866091099782632,0.8896551728248596,0.8258845806121826,0.9333333373069763
1,4,62,0.30724400396530444,0.8965517282485962,0.5798789262771606,0.8999999761581421
1,4,63,0.2127804637241822,0.9172413945198059,1.003123164176941,0.8833333253860474
1,4,64,0.3849384209427696,0.8896551728248596,0.7426040768623352,0.949999988079071
1,4,65,0.28063562605530024,0.9206896424293518,0.7556736469268799,0.8833333253860474
1,4,66,0.2633675719396426,0.9206896424293518,0.6611793637275696,0.8999999761581421
1,4,67,0.29617336712992537,0.8931034207344055,0.8758028745651245,0.8999999761581421
1,4,68,0.2807246011037093,0.9206896424293518,0.5718437433242798,0.9333333373069763
1,4,69,0.4060661666668378,0.8724138140678406,0.9727972149848938,0.9166666865348816
1,4,70,0.41554400897943056,0.8965517282485962,0.6497593522071838,0.9166666865348816
1,4,71,0.3115350945064655,0.9068965315818787,0.46059396862983704,0.9333333373069763
1,4,72,0.4725381393845265,0.8931034207344055,0.5062102675437927,0.9166666865348816
1,4,73,0.4457539984813103,0.9172413945198059,0.5992354154586792,0.9333333373069763
1,4,74,0.28529891486351305,0.9137930870056152,0.7118985652923584,0.9333333373069763
1,4,75,0.3000041077343317,0.9172413945198059,0.6927298307418823,0.949999988079071
1,4,76,0.3458220735192299,0.8931034207344055,0.6616714000701904,0.8666666746139526
1,4,77,0.3764200800886521,0.882758617401123,0.553202748298645,0.8999999761581421
1,4,78,0.3541319676889823,0.8999999761581421,0.963160514831543,0.949999988079071
1,4,79,0.23136037315886754,0.9137930870056152,0.9583880305290222,0.9333333373069763
1,5,1,1.4297517996567946,0.3103448152542114,1.2546981573104858,0.4833333194255829
1,5,2,1.10497162433771,0.4206896424293518,0.8420683741569519,0.800000011920929
1,5,3,0.9623353893940265,0.6103448271751404,0.8218267560005188,0.8333333134651184
1,5,4,0.9153373333124014,0.5965517163276672,0.9465768933296204,0.6333333253860474
1,5,5,0.837204614510903,0.6931034326553345,0.7648574709892273,0.8333333134651184
1,5,6,0.811310887336731,0.6689655184745789,0.8636186718940735,0.7333333492279053
1,5,7,0.7804027199745178,0.6931034326553345,0.8796576857566833,0.7666666507720947
1,5,8,0.7615254911092612,0.7448275685310364,0.8497330546379089,0.800000011920929
1,5,9,0.7423079082599053,0.6931034326553345,0.7317906022071838,0.8666666746139526
1,5,10,0.7450104011939123,0.682758629322052,1.3840998411178589,0.6333333253860474
1,5,11,0.6728714314790872,0.7068965435028076,0.9759696125984192,0.8500000238418579
1,5,12,0.8233116475435404,0.7551724314689636,1.1157094240188599,0.6333333253860474
1,5,13,0.8449994715360495,0.7793103456497192,0.728152871131897,0.8500000238418579
1,5,14,0.6858109899196558,0.800000011920929,0.7359318137168884,0.8999999761581421
1,5,15,0.5236754279870254,0.7827585935592651,0.8726733326911926,0.8333333134651184
1,5,16,0.5560273700035535,0.8241379261016846,0.7902460098266602,0.8833333253860474
1,5,17,0.6863828507753519,0.7689655423164368,0.6718543171882629,0.8166666626930237
1,5,18,0.629233181476593,0.8137931227684021,0.7504205107688904,0.8666666746139526
1,5,19,0.5088588113968189,0.8103448152542114,0.8240565657615662,0.8666666746139526
1,5,20,0.5434225912277515,0.7827585935592651,0.7429390549659729,0.800000011920929
1,5,21,0.5099477550158134,0.8034482598304749,0.5979064106941223,0.8833333253860474
1,5,22,0.5111348537298349,0.8310344815254211,0.7008517384529114,0.8166666626930237
1,5,23,0.5234527060618768,0.8137931227684021,0.46474283933639526,0.8500000238418579
1,5,24,0.6289980767223124,0.8241379261016846,0.5010002851486206,0.8166666626930237
1,5,25,0.4590104531783324,0.8482758402824402,0.4163260757923126,0.8999999761581421
1,5,26,0.6702718562804736,0.8724138140678406,0.7400227189064026,0.9166666865348816
1,5,27,0.507282514984791,0.8206896781921387,0.41735967993736267,0.8666666746139526
1,5,28,0.45731494289178115,0.8413792848587036,0.42035582661628723,0.9166666865348816
1,5,29,0.3880920994740266,0.8620689511299133,0.5138863325119019,0.8666666746139526
1,5,30,0.4869719331081097,0.8379310369491577,0.33152928948402405,0.8500000238418579
1,5,31,0.45833598650418794,0.8862069249153137,0.4187498092651367,0.8999999761581421
1,5,32,0.32805028615089565,0.8896551728248596,0.4753628075122833,0.8999999761581421
1,5,33,0.3341246215769878,0.8896551728248596,0.4229274392127991,0.9333333373069763
1,5,34,0.315840012465532,0.8689655065536499,0.396665096282959,0.949999988079071
1,5,35,0.2662749459537176,0.8999999761581421,0.5557111501693726,0.9166666865348816
1,5,36,0.29737535692178285,0.9103448390960693,0.4096185266971588,0.9333333373069763
1,5,37,0.7212453324061173,0.8620689511299133,0.5450569987297058,0.9333333373069763
1,5,38,0.4264920298010111,0.8517241477966309,0.3593592643737793,0.8166666626930237
1,5,39,0.2981258529202583,0.8758620619773865,0.5785019993782043,0.9166666865348816
1,5,40,0.3175740631727072,0.9068965315818787,0.29961392283439636,0.8999999761581421
1,5,41,0.3146003008936392,0.8999999761581421,0.48683813214302063,0.9166666865348816
1,5,42,0.3550865813516654,0.9103448390960693,0.31388285756111145,0.9333333373069763
1,5,43,0.25772753902352774,0.9137930870056152,0.3845537304878235,0.9333333373069763
1,5,44,0.3314599240055451,0.8793103694915771,0.6977205276489258,0.8999999761581421
1,5,45,0.3755537962827545,0.8965517282485962,0.45707282423973083,0.9166666865348816
1,5,46,0.38230284564913464,0.8758620619773865,0.7637710571289062,0.8999999761581421
1,5,47,0.3641467343729276,0.8896551728248596,0.7833032011985779,0.8999999761581421
1,5,48,0.38898860290646553,0.8862069249153137,0.985468327999115,0.9166666865348816
1,5,49,0.3673159030194466,0.8896551728248596,0.6116406917572021,0.8833333253860474
1,5,50,0.42764836435134596,0.8999999761581421,0.5923553109169006,0.9333333373069763
1,5,51,0.33294613229540676,0.9103448390960693,0.44116631150245667,0.8999999761581421
1,5,52,0.27151637925548866,0.8862069249153137,0.6321035623550415,0.9333333373069763
1,5,53,0.4154071624462421,0.8896551728248596,0.5581380724906921,0.9166666865348816
1,5,54,0.30526963105568516,0.8965517282485962,0.656156599521637,0.8833333253860474
1,5,55,0.36876113139666045,0.9103448390960693,0.7483131289482117,0.8833333253860474
1,5,56,0.3425822470050592,0.8999999761581421,0.6177261471748352,0.9166666865348816
1,5,57,0.39266722699484,0.8931034207344055,0.5677787661552429,0.9333333373069763
1,5,58,0.3089591685969096,0.9068965315818787,0.5802120566368103,0.8999999761581421
1,5,59,0.28861324145243716,0.8896551728248596,0.521579384803772,0.8999999761581421
1,5,60,0.2798726335167885,0.9034482836723328,0.5345886945724487,0.8833333253860474
1,5,61,0.3964646933063005,0.9068965315818787,0.40402066707611084,0.8833333253860474
1,5,62,0.3360718907071994,0.9068965315818787,0.7708256244659424,0.8999999761581421
1,5,63,0.32097959919617725,0.882758617401123,0.508248507976532,0.9166666865348816
1,5,64,0.2900842313583081,0.9275861978530884,0.467878520488739,0.9166666865348816
1,5,65,0.2512741530170807,0.9241379499435425,0.44460657238960266,0.9166666865348816
1,5,66,0.35069071788054246,0.865517258644104,0.5261583924293518,0.9333333373069763
1,5,67,0.2504600891843438,0.9172413945198059,0.2565091550350189,0.8833333253860474
1,5,68,0.22818118391128686,0.931034505367279,0.553158164024353,0.9333333373069763
1,5,69,0.23340068442317155,0.9413793087005615,0.38330233097076416,0.949999988079071
1,5,70,0.21594515471504286,0.9379310607910156,0.27289527654647827,0.9333333373069763
1,5,71,0.21084465501973262,0.9241379499435425,0.33397677540779114,0.949999988079071
1,5,72,0.1761935447844175,0.934482753276825,0.37669217586517334,0.9666666388511658
1,5,73,0.2487738225609064,0.931034505367279,0.36709943413734436,0.9333333373069763
1,5,74,0.18816728460100982,0.9551724195480347,0.27285903692245483,0.9333333373069763
1,5,75,0.25681942615371484,0.9172413945198059,0.3090241849422455,0.9333333373069763
1,5,76,0.3516139058539501,0.8965517282485962,1.0246049165725708,0.8666666746139526
1,5,77,0.4432237801643518,0.8896551728248596,0.6915417313575745,0.8833333253860474
1,5,78,0.4105929610534356,0.8793103694915771,0.2033456414937973,0.9333333373069763
1,5,79,0.3112545844274931,0.9103448390960693,0.5992339253425598,0.8833333253860474
1,5,80,0.2897063192839806,0.9137930870056152,0.19689705967903137,0.949999988079071
1,5,81,0.2820195552821343,0.9206896424293518,0.7056523561477661,0.9166666865348816
1,5,82,0.3223491907119751,0.9103448390960693,0.5501620173454285,0.9166666865348816
1,5,83,0.30612349796753663,0.8965517282485962,0.40983086824417114,0.9166666865348816
1,5,84,0.3427712292625354,0.8896551728248596,0.9494491219520569,0.9333333373069763
1,5,85,0.34675626951054883,0.8793103694915771,0.7469196319580078,0.9166666865348816
1,5,86,0.3478100701020314,0.8965517282485962,0.20589587092399597,0.9333333373069763
1,5,87,0.27718707639724016,0.9241379499435425,0.7406022548675537,0.9166666865348816
1,5,88,0.2983556477209696,0.9034482836723328,0.2986111044883728,0.8999999761581421
1,5,89,0.28685385299748023,0.9275861978530884,0.4330681562423706,0.8999999761581421
1,5,90,0.4408605807693675,0.8896551728248596,0.43613317608833313,0.8666666746139526
1,5,91,0.32333920150995255,0.8999999761581421,0.6803749203681946,0.8999999761581421
1,5,92,0.27442961229154694,0.9068965315818787,0.2991670072078705,0.9166666865348816
1,5,93,0.2917397784499022,0.8965517282485962,0.36628103256225586,0.9166666865348816
1,5,94,0.2619641080068854,0.9034482836723328,0.28658533096313477,0.9333333373069763
1,5,95,0.36086313402092157,0.9034482836723328,0.23348383605480194,0.949999988079071
1,5,96,0.2208276423267447,0.934482753276825,0.2651098072528839,0.9333333373069763
1,5,97,0.20421752017528677,0.9448275566101074,0.3295851945877075,0.9333333373069763
1,5,98,0.1761286917787332,0.9275861978530884,0.5476147532463074,0.9333333373069763
1,5,99,0.177245410803992,0.931034505367279,0.3870605528354645,0.9333333373069763
1,5,100,0.21220788545906544,0.9275861978530884,0.49776169657707214,0.9333333373069763
1,5,101,0.23801804591829961,0.9172413945198059,0.4539160430431366,0.9333333373069763
1,5,102,0.2820686133435139,0.931034505367279,0.5741216540336609,0.9166666865348816
1,5,103,0.3093583406164096,0.931034505367279,0.1591298133134842,0.949999988079071
1,5,104,0.23346433330039837,0.9137930870056152,0.43944045901298523,0.9166666865348816
1,5,105,0.24308329383627728,0.9241379499435425,0.5754619836807251,0.9333333373069763
1,5,106,0.27729942162449545,0.934482753276825,0.4246906340122223,0.9166666865348816
1,5,107,0.21273710406743535,0.9551724195480347,0.5427799820899963,0.9333333373069763
1,5,108,0.2217430784725226,0.934482753276825,0.6599898934364319,0.9166666865348816
1,5,109,0.19518602763016063,0.951724112033844,0.4881882965564728,0.9166666865348816
1,5,110,0.24725829637967622,0.9068965315818787,0.36129024624824524,0.9333333373069763
1,5,111,0.21693251797786126,0.934482753276825,0.43338724970817566,0.9333333373069763
1,5,112,0.20247557701972815,0.931034505367279,0.5803267359733582,0.9333333373069763
1,5,113,0.2636759321276958,0.9241379499435425,0.48164838552474976,0.9333333373069763
1,5,114,0.6651732265376128,0.9241379499435425,0.43452659249305725,0.9333333373069763
1,5,115,0.3773941434919834,0.9034482836723328,0.39588239789009094,0.9333333373069763
1,5,116,0.4031998560978816,0.9172413945198059,0.9119975566864014,0.9333333373069763
1,5,117,0.3513915825348634,0.8931034207344055,0.7597895860671997,0.9333333373069763
1,5,118,0.3935517852839369,0.8999999761581421,0.48097437620162964,0.9166666865348816
1,5,119,0.36096638211837184,0.9034482836723328,0.6163219213485718,0.9166666865348816
1,5,120,0.25304878932925373,0.931034505367279,0.7808336615562439,0.8666666746139526
1,5,121,0.23830506621071926,0.9137930870056152,1.5251820087432861,0.8166666626930237
1,5,122,0.22952653353030866,0.931034505367279,0.4251612424850464,0.949999988079071
1,5,123,0.17343118643531433,0.9413793087005615,0.6665127277374268,0.8999999761581421
1,5,124,0.23039437601199517,0.9482758641242981,0.623918354511261,0.9333333373069763
1,5,125,0.2229480815048401,0.9482758641242981,0.5352677702903748,0.9333333373069763
1,5,126,0.28160949796438217,0.9413793087005615,0.7148047089576721,0.8999999761581421
1,5,127,0.3648688939291648,0.882758617401123,0.5182090997695923,0.949999988079071
1,5,128,0.2936205934160031,0.9034482836723328,0.283817857503891,0.8999999761581421
1,5,129,0.3391740597211398,0.8965517282485962,0.3400956392288208,0.8999999761581421
1,5,130,0.24703383846924856,0.9172413945198059,0.284749835729599,0.9333333373069763
1,5,131,0.2362174609532723,0.931034505367279,0.14198589324951172,0.949999988079071
1,5,132,0.20280621859889764,0.9379310607910156,0.2123810350894928,0.949999988079071
1,5,133,0.17770654400094196,0.9379310607910156,0.15969803929328918,0.9666666388511658
1,5,134,0.1402738822194246,0.9724137783050537,0.2725770175457001,0.949999988079071
1,5,135,0.15905438608919772,0.9482758641242981,0.3088683784008026,0.949999988079071
1,5,136,0.19209872737813455,0.9275861978530884,0.16589993238449097,0.949999988079071
1,5,137,0.1577893656033736,0.9379310607910156,0.24315260350704193,0.9333333373069763
1,5,138,0.15927290844802672,0.951724112033844,0.1536293923854828,0.949999988079071
1,5,139,0.2563852664942925,0.9206896424293518,0.17625325918197632,0.9333333373069763
1,5,140,0.36125742529447263,0.9034482836723328,0.6983698606491089,0.8833333253860474
1,5,141,0.35019123869446606,0.865517258644104,0.39632707834243774,0.9166666865348816
1,5,142,0.43420386715577197,0.8999999761581421,0.5409073233604431,0.9333333373069763
1,5,143,0.35885160989486253,0.9275861978530884,0.8521365523338318,0.9333333373069763
1,5,144,1.6291362221997518,0.9275861978530884,1.08848237991333,0.9166666865348816
1,5,145,0.584590331866191,0.8448275923728943,0.9768379330635071,0.8333333134651184
1,5,146,0.50041697288935,0.865517258644104,0.7260332107543945,0.8500000238418579
1,5,147,0.4419711639101689,0.8620689511299133,0.5792451500892639,0.8999999761581421
1,5,148,0.18801250795905405,0.934482753276825,0.5698438286781311,0.9333333373069763
1,5,149,0.2941000879957126,0.934482753276825,0.45496851205825806,0.9333333373069763
1,5,150,0.323111451875705,0.931034505367279,0.5286349654197693,0.8999999761581421
1,5,151,0.22621671626201043,0.9206896424293518,0.6072583794593811,0.800000011920929
1,5,152,0.20760855383168048,0.934482753276825,0.34162482619285583,0.9333333373069763
1,5,153,0.18648426206066057,0.934482753276825,0.4803996980190277,0.9333333373069763
1,5,154,0.21354424258550772,0.9448275566101074,0.3414544463157654,0.9333333373069763
1,5,155,0.17125029650588447,0.951724112033844,0.45084747672080994,0.9333333373069763
1,5,156,0.31066258079730547,0.931034505367279,0.5118443965911865,0.949999988079071
1,5,157,0.27182157738850665,0.9103448390960693,0.8079829812049866,0.8999999761581421
1,5,158,0.3693469496299625,0.8999999761581421,0.4354144334793091,0.9333333373069763
1,5,159,0.3151648766719378,0.9103448390960693,0.23357316851615906,0.949999988079071
1,5,160,0.33973606618449664,0.9206896424293518,0.29180821776390076,0.9333333373069763
1,5,161,0.3375148542691022,0.9172413945198059,0.32862579822540283,0.9333333373069763
1,5,162,0.27814142785679835,0.9103448390960693,0.415816992521286,0.9333333373069763
1,5,163,0.2940680453410515,0.9137930870056152,0.2518545389175415,0.9333333373069763
1,5,164,0.34871513003375953,0.8896551728248596,0.7697917819023132,0.9166666865348816
1,5,165,0.3330843044588199,0.931034505367279,0.8942813277244568,0.9333333373069763
1,5,166,0.37737281448565996,0.9068965315818787,0.7476114630699158,0.8999999761581421
1,5,167,0.30751346251390016,0.9275861978530884,0.48646315932273865,0.9166666865348816
1,5,168,0.26784129390636313,0.9206896424293518,0.49597084522247314,0.8999999761581421
1,5,169,0.3829547621381397,0.8931034207344055,0.7364219427108765,0.9166666865348816
1,5,170,0.33019831948555434,0.931034505367279,0.735746443271637,0.9333333373069763
1,5,171,0.24702170856583577,0.9241379499435425,1.1595433950424194,0.9166666865348816
1,5,172,0.4036519622000364,0.931034505367279,0.41038569808006287,0.9166666865348816
1,5,173,0.3478846200383626,0.9137930870056152,0.31706616282463074,0.9333333373069763
1,5,174,0.4913640305973016,0.9137930870056152,0.9806210994720459,0.8999999761581421
1,5,175,0.5141820821624535,0.931034505367279,0.7010272145271301,0.8999999761581421
1,5,176,0.4806263925364384,0.8724138140678406,0.38756266236305237,0.8833333253860474
1,5,177,0.27621624446832216,0.882758617401123,0.20245780050754547,0.9166666865348816
1,5,178,0.2391952922422346,0.934482753276825,0.8493878245353699,0.9333333373069763
1,5,179,0.21024867691672766,0.9413793087005615,0.9066731333732605,0.9166666865348816
1,5,180,0.3118888082412573,0.9448275566101074,0.977047324180603,0.8999999761581421
1,5,181,0.27357930711542183,0.931034505367279,0.7500110268592834,0.9333333373069763
1,5,182,0.38882406858297497,0.9206896424293518,0.8266699910163879,0.8999999761581421
